HP,Provider,HK,Type of asset,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",HUN,Hungary,2000,2000,HUF,Forint,6,Millions,2010,2010,60366.425,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",HUN,Hungary,2001,2001,HUF,Forint,6,Millions,2010,2010,63655.389,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",HUN,Hungary,2002,2002,HUF,Forint,6,Millions,2010,2010,80407.535,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",HUN,Hungary,2003,2003,HUF,Forint,6,Millions,2010,2010,68269.651,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",HUN,Hungary,2004,2004,HUF,Forint,6,Millions,2010,2010,75758.314,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",HUN,Hungary,2005,2005,HUF,Forint,6,Millions,2010,2010,67542.38,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,HUN,Hungary,2000,2000,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,HUN,Hungary,2001,2001,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,HUN,Hungary,2002,2002,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,HUN,Hungary,2003,2003,PC,Percentage,0,Units,,,100,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,HUN,Hungary,2004,2004,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,HUN,Hungary,2005,2005,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISL,Iceland,2000,2000,PC,Percentage,0,Units,,,0.227,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISL,Iceland,2001,2001,PC,Percentage,0,Units,,,0.204,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISL,Iceland,2002,2002,PC,Percentage,0,Units,,,0.242,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISL,Iceland,2000,2000,ISK,Iceland Krona,6,Millions,,,1595.28,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISL,Iceland,2001,2001,ISK,Iceland Krona,6,Millions,,,1622.03,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISL,Iceland,2002,2002,ISK,Iceland Krona,6,Millions,,,2041.22,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISL,Iceland,2000,2000,ISK,Iceland Krona,6,Millions,2010,2010,2854.591,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISL,Iceland,2001,2001,ISK,Iceland Krona,6,Millions,2010,2010,2670.737,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISL,Iceland,2002,2002,ISK,Iceland Krona,6,Millions,2010,2010,3173.107,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISL,Iceland,2000,2000,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISL,Iceland,2001,2001,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISL,Iceland,2002,2002,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2000,2000,PC,Percentage,0,Units,,,0.481,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2001,2001,PC,Percentage,0,Units,,,0.596,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2002,2002,PC,Percentage,0,Units,,,0.604,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2003,2003,PC,Percentage,0,Units,,,0.514,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2004,2004,PC,Percentage,0,Units,,,0.588,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2005,2005,PC,Percentage,0,Units,,,0.391,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2006,2006,PC,Percentage,0,Units,,,0.291,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2007,2007,PC,Percentage,0,Units,,,0.444,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2008,2008,PC,Percentage,0,Units,,,0.43,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2009,2009,PC,Percentage,0,Units,,,0.395,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2010,2010,PC,Percentage,0,Units,,,0.349,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2011,2011,PC,Percentage,0,Units,,,0.421,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2012,2012,PC,Percentage,0,Units,,,0.299,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2013,2013,PC,Percentage,0,Units,,,0.507,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2014,2014,PC,Percentage,0,Units,,,0.463,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,IRL,Ireland,2015,2015,PC,Percentage,0,Units,,,0.392,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2000,2000,EUR,Euro,6,Millions,,,521.585,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2001,2001,EUR,Euro,6,Millions,,,727.266,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2002,2002,EUR,Euro,6,Millions,,,821.661,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2003,2003,EUR,Euro,6,Millions,,,748.789,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2004,2004,EUR,Euro,6,Millions,,,918.258,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2005,2005,EUR,Euro,6,Millions,,,665.284,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2006,2006,EUR,Euro,6,Millions,,,538.653,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2007,2007,EUR,Euro,6,Millions,,,876.6,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2008,2008,EUR,Euro,6,Millions,,,807.172,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2009,2009,EUR,Euro,6,Millions,,,670.79,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2010,2010,EUR,Euro,6,Millions,,,582.629,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2011,2011,EUR,Euro,6,Millions,,,729.414,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2012,2012,EUR,Euro,6,Millions,,,525.779,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2013,2013,EUR,Euro,6,Millions,,,913.728,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2014,2014,EUR,Euro,6,Millions,,,893.992,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,IRL,Ireland,2015,2015,EUR,Euro,6,Millions,,,1003,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2000,2000,EUR,Euro,6,Millions,2010,2010,599.887,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2001,2001,EUR,Euro,6,Millions,2010,2010,788.438,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2002,2002,EUR,Euro,6,Millions,2010,2010,843.537,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2003,2003,EUR,Euro,6,Millions,2010,2010,744.365,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2004,2004,EUR,Euro,6,Millions,2010,2010,908.163,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2005,2005,EUR,Euro,6,Millions,2010,2010,638.378,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2006,2006,EUR,Euro,6,Millions,2010,2010,503.295,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2007,2007,EUR,Euro,6,Millions,2010,2010,797.443,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2008,2008,EUR,Euro,6,Millions,2010,2010,738.109,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2009,2009,EUR,Euro,6,Millions,2010,2010,647.426,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2010,2010,EUR,Euro,6,Millions,2010,2010,582.629,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2011,2011,EUR,Euro,6,Millions,2010,2010,704.068,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2012,2012,EUR,Euro,6,Millions,2010,2010,494.252,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2013,2013,EUR,Euro,6,Millions,2010,2010,846.902,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2014,2014,EUR,Euro,6,Millions,2010,2010,838.474,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",IRL,Ireland,2015,2015,EUR,Euro,6,Millions,2010,2010,896.95,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2000,2000,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2001,2001,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2002,2002,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2003,2003,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2004,2004,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2005,2005,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2006,2006,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2007,2007,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2008,2008,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2009,2009,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2010,2010,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2011,2011,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2012,2012,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2013,2013,PC,Percentage,0,Units,,,100,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2014,2014,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,IRL,Ireland,2015,2015,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,JPN,Japan,2000,2000,PC,Percentage,0,Units,,,0.141,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,JPN,Japan,2001,2001,PC,Percentage,0,Units,,,0.129,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,JPN,Japan,2002,2002,PC,Percentage,0,Units,,,0.119,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,JPN,Japan,2003,2003,PC,Percentage,0,Units,,,0.128,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,JPN,Japan,2004,2004,PC,Percentage,0,Units,,,0.112,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,JPN,Japan,2005,2005,PC,Percentage,0,Units,,,0.085,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,JPN,Japan,2006,2006,PC,Percentage,0,Units,,,0.072,,
