"Row","IndicatorCode","IndicatorName","LineItems",
"879","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Decay of wetlands/peatlands",
"880","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Other vegetation fires",
"881","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Forest Fires-Post burn decay",
"882","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Solid waste disposal on land",
"883","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Wastewater handling",
"884","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Waste incineration",
"885","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Other waste handling",
"886","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Fossil fuel fires",
"887","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Indirect N2O from non-agricultural NOx",
"888","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Indirect N2O from non-agricultural NH3",
"889","I-GHG-C2F6","I-GHG-C2F6 emissions (Gg)","Other sources",
"890","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Public electricity and heat production",
"891","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Other Energy Industries",
"892","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Manufacturing Industries and Construction",
"893","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Domestic aviation",
"894","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Road transportation",
"895","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Rail transportation",
"896","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Inland navigation",
"897","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Other transportation",
"898","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Residential and other sectors",
"899","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Fugitive emissions from solid fuels",
"900","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Fugitive emissions from oil and gas",
"901","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Memo: International aviation",
"902","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Memo: International navigation",
"903","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Production of minerals",
"904","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Cement production",
"905","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Lime production",
"906","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Production of chemicals",
"907","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Production of metals",
"908","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Production of pulp/paper/food/drink",
"909","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Production of halocarbons and SF6",
"910","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Refrigeration and Air Conditioning",
"911","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Foam Blowing",
"912","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Fire Extinguishers",
"913","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Aerosols",
"914","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","F-gas as Solvent",
"915","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Semiconductor/Electronics Manufacture",
"916","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Electrical Equipment",
"917","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Other F-gas use",
"918","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"919","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Solvent and other product use: paint",
"920","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Solvent and other product use: degrease",
"921","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Solvent and other product use: chemicals",
"922","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Solvent and other product use: other",
"923","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Enteric fermentation",
"924","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Manure management",
"925","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Rice cultivation",
"926","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Direct soil emissions",
"927","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Manure in pasture/range/paddock",
"928","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Indirect N2O from agriculture",
"929","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Other direct soil emissions",
"930","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Savanna burning",
"931","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Agricultural waste burning",
"932","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Forest fires",
"933","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Grassland fires",
"934","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Decay of wetlands/peatlands",
"935","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Other vegetation fires",
"936","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Forest Fires-Post burn decay",
"937","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Solid waste disposal on land",
"938","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Wastewater handling",
"939","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Waste incineration",
"940","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Other waste handling",
"941","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Fossil fuel fires",
"942","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Indirect N2O from non-agricultural NOx",
"943","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Indirect N2O from non-agricultural NH3",
"944","I-GHG-C3F8","I-GHG-C3F8 emissions (Gg)","Other sources",
"945","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Public electricity and heat production",
"946","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Other Energy Industries",
"947","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Manufacturing Industries and Construction",
"948","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Domestic aviation",
"949","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Road transportation",
"950","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Rail transportation",
"951","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Inland navigation",
"952","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Other transportation",
"953","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Residential and other sectors",
"954","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Fugitive emissions from solid fuels",
"955","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Fugitive emissions from oil and gas",
"956","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Memo: International aviation",
"957","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Memo: International navigation",
"958","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Production of minerals",
"959","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Cement production",
"960","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Lime production",
"961","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Production of chemicals",
"962","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Production of metals",
"963","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Production of pulp/paper/food/drink",
"964","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Production of halocarbons and SF6",
"965","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Refrigeration and Air Conditioning",
"966","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Foam Blowing",
"967","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Fire Extinguishers",
"968","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Aerosols",
"969","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","F-gas as Solvent",
"970","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Semiconductor/Electronics Manufacture",
"971","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Electrical Equipment",
"972","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Other F-gas use",
"973","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"974","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Solvent and other product use: paint",
"975","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Solvent and other product use: degrease",
"976","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Solvent and other product use: chemicals",
"977","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Solvent and other product use: other",
"978","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Enteric fermentation",
"979","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Manure management",
"980","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Rice cultivation",
"981","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Direct soil emissions",
"982","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Manure in pasture/range/paddock",
"983","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Indirect N2O from agriculture",
"984","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Other direct soil emissions",
"985","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Savanna burning",
"986","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Agricultural waste burning",
"987","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Forest fires",
"988","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Grassland fires",
"989","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Decay of wetlands/peatlands",
"990","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Other vegetation fires",
"991","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Forest Fires-Post burn decay",
"992","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Solid waste disposal on land",
"993","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Wastewater handling",
"994","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Waste incineration",
"995","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Other waste handling",
"996","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Fossil fuel fires",
"997","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Indirect N2O from non-agricultural NOx",
"998","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Indirect N2O from non-agricultural NH3",
"999","I-GHG-C4F10","I-GHG-C4F10 emissions (Gg)","Other sources",
"1000","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Public electricity and heat production",
"1001","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Other Energy Industries",
"1002","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Manufacturing Industries and Construction",
"1003","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Domestic aviation",
"1004","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Road transportation",
"1005","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Rail transportation",
"1006","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Inland navigation",
"1007","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Other transportation",
"1008","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Residential and other sectors",
"1009","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Fugitive emissions from solid fuels",
"1010","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Fugitive emissions from oil and gas",
"1011","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Memo: International aviation",
"1012","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Memo: International navigation",
"1013","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Production of minerals",
"1014","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Cement production",
"1015","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Lime production",
"1016","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Production of chemicals",
"1017","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Production of metals",
"1018","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Production of pulp/paper/food/drink",
"1019","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Production of halocarbons and SF6",
"1020","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Refrigeration and Air Conditioning",
"1021","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Foam Blowing",
"1022","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Fire Extinguishers",
"1023","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Aerosols",
"1024","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","F-gas as Solvent",
"1025","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Semiconductor/Electronics Manufacture",
"1026","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Electrical Equipment",
"1027","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Other F-gas use",
"1028","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"1029","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Solvent and other product use: paint",
"1030","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Solvent and other product use: degrease",
"1031","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Solvent and other product use: chemicals",
"1032","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Solvent and other product use: other",
"1033","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Enteric fermentation",
"1034","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Manure management",
"1035","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Rice cultivation",
"1036","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Direct soil emissions",
"1037","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Manure in pasture/range/paddock",
"1038","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Indirect N2O from agriculture",
"1039","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Other direct soil emissions",
"1040","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Savanna burning",
"1041","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Agricultural waste burning",
"1042","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Forest fires",
"1043","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Grassland fires",
"1044","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Decay of wetlands/peatlands",
"1045","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Other vegetation fires",
"1046","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Forest Fires-Post burn decay",
"1047","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Solid waste disposal on land",
"1048","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Wastewater handling",
"1049","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Waste incineration",
"1050","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Other waste handling",
"1051","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Fossil fuel fires",
"1052","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Indirect N2O from non-agricultural NOx",
"1053","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Indirect N2O from non-agricultural NH3",
"1054","I-GHG-C5F12","I-GHG-C5F12 emissions (Gg)","Other sources",
"1055","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Public electricity and heat production",
"1056","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Other Energy Industries",
"1057","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Manufacturing Industries and Construction",
"1058","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Domestic aviation",
"1059","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Road transportation",
"1060","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Rail transportation",
"1061","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Inland navigation",
"1062","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Other transportation",
"1063","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Residential and other sectors",
"1064","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Fugitive emissions from solid fuels",
"1065","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Fugitive emissions from oil and gas",
"1066","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Memo: International aviation",
"1067","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Memo: International navigation",
"1068","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Production of minerals",
"1069","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Cement production",
"1070","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Lime production",
"1071","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Production of chemicals",
"1072","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Production of metals",
"1073","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Production of pulp/paper/food/drink",
"1074","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Production of halocarbons and SF6",
"1075","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Refrigeration and Air Conditioning",
"1076","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Foam Blowing",
"1077","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Fire Extinguishers",
"1078","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Aerosols",
"1079","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","F-gas as Solvent",
"1080","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Semiconductor/Electronics Manufacture",
"1081","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Electrical Equipment",
"1082","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Other F-gas use",
"1083","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"1084","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Solvent and other product use: paint",
"1085","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Solvent and other product use: degrease",
"1086","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Solvent and other product use: chemicals",
"1087","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Solvent and other product use: other",
"1088","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Enteric fermentation",
"1089","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Manure management",
"1090","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Rice cultivation",
"1091","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Direct soil emissions",
"1092","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Manure in pasture/range/paddock",
"1093","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Indirect N2O from agriculture",
"1094","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Other direct soil emissions",
"1095","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Savanna burning",
"1096","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Agricultural waste burning",
"1097","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Forest fires",
"1098","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Grassland fires",
"1099","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Decay of wetlands/peatlands",
"1100","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Other vegetation fires",
"1101","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Forest Fires-Post burn decay",
"1102","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Solid waste disposal on land",
"1103","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Wastewater handling",
"1104","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Waste incineration",
"1105","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Other waste handling",
"1106","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Fossil fuel fires",
"1107","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Indirect N2O from non-agricultural NOx",
"1108","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Indirect N2O from non-agricultural NH3",
"1109","I-GHG-C6F14","I-GHG-C6F14 emissions (Gg)","Other sources",
"1110","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Public electricity and heat production",
"1111","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Other Energy Industries",
"1112","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Manufacturing Industries and Construction",
"1113","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Domestic aviation",
"1114","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Road transportation",
"1115","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Rail transportation",
"1116","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Inland navigation",
"1117","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Other transportation",
"1118","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Residential and other sectors",
"1119","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Fugitive emissions from solid fuels",
"1120","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Fugitive emissions from oil and gas",
"1121","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Memo: International aviation",
"1122","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Memo: International navigation",
"1123","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Production of minerals",
"1124","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Cement production",
"1125","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Lime production",
"1126","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Production of chemicals",
"1127","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Production of metals",
"1128","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Production of pulp/paper/food/drink",
"1129","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Production of halocarbons and SF6",
"1130","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Refrigeration and Air Conditioning",
"1131","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Foam Blowing",
"1132","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Fire Extinguishers",
"1133","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Aerosols",
"1134","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","F-gas as Solvent",
"1135","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Semiconductor/Electronics Manufacture",
"1136","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Electrical Equipment",
"1137","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Other F-gas use",
"1138","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"1139","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Solvent and other product use: paint",
"1140","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Solvent and other product use: degrease",
"1141","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Solvent and other product use: chemicals",
"1142","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Solvent and other product use: other",
"1143","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Enteric fermentation",
"1144","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Manure management",
"1145","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Rice cultivation",
"1146","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Direct soil emissions",
"1147","I-GHG-C7F16","I-GHG-C7F16 emissions (Gg)","Manure in pasture/range/paddock",
